"","Sample","PC1","PC2","PC3","PC4","PC5","PC6","PC7","Population","Cohort","X1.x","X2.x","X1.y","X2.y"
"1817","HG03072",-0.0166695321357833,0.0317583099289479,0.00785747168927786,-0.00745205511844978,0.0105923215316646,-0.0125040796745913,-0.00097114968981,"MSL","AFR",-16.1289100682522,2.37963300091839,-16.1289100682522,2.37963300091839
"1818","HG03073",-0.0166189808622368,0.0310676181189819,0.00711271820316119,0.000212085929972857,0.00826423533855742,-0.00206805612579488,0.0129307788469943,"MSL","AFR",-15.7283072268635,2.00098884989461,-15.7283072268635,2.00098884989461
"1819","HG03074",-0.0165227595743926,0.0313629560043644,0.00894237173770451,-0.00556770839882025,0.00595330264401097,0.00794135655250482,0.000508491930276242,"MSL","AFR",-15.9954509895889,2.67604671881578,-15.9954509895889,2.67604671881578
"1820","HG03077",-0.0167200584191544,0.0328650657801642,0.00721071998345368,-0.00820226647049757,0.0113211897649123,-0.0137084182791939,0.0103446988169533,"MSL","AFR",-16.5921244108357,2.04229293265013,-16.5921244108357,2.04229293265013
"1821","HG03078",-0.0161660779658652,0.0329554925700043,0.00774167007860468,-0.00460866799025641,0.00614060844590391,0.0140970015475881,-0.000680753130286571,"MSL","AFR",-16.8467592355601,2.16416236853097,-16.8467592355601,2.16416236853097
"1822","HG03079",-0.0165116287374446,0.0324063874678565,0.0107164823489508,-0.00246376124626809,0.005708827590721,0.0142432916016177,-0.0158945600696073,"MSL","AFR",-16.3702268832296,2.77113820624046,-16.3702268832296,2.77113820624046
"1823","HG03081",-0.0164757818142361,0.0318451776962471,0.00803448995026178,-0.00815548272555563,0.00864249413220123,-0.0168462742204922,-0.000542620805191782,"MSL","AFR",-16.1777305926391,2.2756204188758,-16.1777305926391,2.2756204188758
"1824","HG03082",-0.0165206351270597,0.0308609823969473,0.00411183627330417,-0.00972715472576475,0.00706141474212796,-0.0127307064199617,-0.0203093186869984,"MSL","AFR",-15.6622142522165,1.23507225730461,-15.6622142522165,1.23507225730461
"1825","HG03084",-0.0166582927044796,0.0321526048110173,0.0088983921401743,-0.00408482593340073,0.015551408842884,-0.0139250867593913,0.017496873401248,"MSL","AFR",-16.2925346858316,2.58438447610323,-16.2925346858316,2.58438447610323
"1826","HG03085",-0.0163505193298324,0.0334388874437683,0.00697098442210737,-0.00719385838258579,0.0128207671552961,-0.0116738966460348,0.0221004874980465,"MSL","AFR",-17.0326364905827,2.00926536015435,-17.0326364905827,2.00926536015435
"1827","HG03086",-0.0168214379692507,0.0290350844743197,0.00685652624762834,-0.00207933367817272,0.00916892590015035,-0.0170756637458232,0.0145140656796057,"MSL","AFR",-14.687324359886,2.08852070387891,-14.687324359886,2.08852070387891
"1828","HG03088",-0.0162786210494442,0.0317111404895345,0.00773009580762446,-0.00542847034186974,0.00950910686075503,-0.0134833892104453,-0.0188812357019173,"MSL","AFR",-16.2088694878268,2.25069158917477,-16.2088694878268,2.25069158917477
"1829","HG03091",-0.0167041512252025,0.0336678775857946,0.00799245088060263,-0.00274124798027394,0.0116583576493685,-0.0128644063479581,-0.0190410628179221,"MSL","AFR",-17.0850616719199,2.42617684563468,-17.0850616719199,2.42617684563468
"1830","HG03095",-0.0165217579109042,0.0289126067228006,0.0123012750001338,-0.00339642884270633,0.00181775918464545,0.0335388171801331,0.00305689589189205,"MSL","AFR",-14.7251819844096,3.46611929032436,-14.7251819844096,3.46611929032436
"1831","HG03096",-0.0165271774368039,0.0331502689146408,0.00618480562696666,-0.00823976985178871,0.00922120154562005,-0.00835413907498977,0.000732243620493824,"MSL","AFR",-16.8774454255004,1.92194189006802,-16.8774454255004,1.92194189006802
"1832","HG03097",-0.0161772800285003,0.0332442274767952,0.00979111587133667,-0.00531036357620819,0.00586768679357073,-0.0113851494289011,-0.0160667037037621,"MSL","AFR",-16.9640567605969,2.63796241172439,-16.9640567605969,2.63796241172439
"1833","HG03099",-0.0168543124286293,0.0321929808296846,0.00889748246020243,-0.00552639414214927,0.0111736026624076,-0.0130730713082907,-0.00304532261469168,"ESN","AFR",-16.2486292019963,2.58812414785097,-16.2486292019963,2.58812414785097
"1834","HG03100",-0.0166338580743027,0.033491150990626,0.00850782034715142,-0.00647030111416056,0.0020510172008086,0.0106854269465217,0.0155903177052751,"ESN","AFR",-16.9847037137975,2.44550336828169,-16.9847037137975,2.44550336828169
"1835","HG03103",-0.0164919478264452,0.0325056322911676,0.011407235090597,-0.00531336115794213,0.00500049554099405,0.0104896578173858,0.00511901233147307,"ESN","AFR",-16.494936974611,3.11015363689559,-16.494936974611,3.11015363689559
"1836","HG03105",-0.0162616679929838,0.031123033147201,0.0128112511383354,-0.00763081222526045,0.00549188054925435,0.0228796759023755,0.00525466786749106,"ESN","AFR",-15.9064362562394,3.54123222847992,-15.9064362562394,3.54123222847992
"1837","HG03108",-0.0165756430771807,0.0317600506425457,0.0116202346431891,-0.00527707806189899,0.00237762123848077,0.00846378622417247,-0.0179298682315058,"ESN","AFR",-16.1429991270501,3.28946514037573,-16.1429991270501,3.28946514037573
"1838","HG03109",-0.0168461164852315,0.0313585756879081,0.00809100539871108,-0.00269902499268303,0.00976380669801561,0.000389028559487956,0.00385777510181219,"ESN","AFR",-15.885173363214,2.48922545933755,-15.885173363214,2.48922545933755
"1839","HG03111",-0.0164445387049951,0.0289718425706977,0.0115922332479654,-0.00607023284567701,0.0100231138398016,-0.0142821090052625,0.00136621857537391,"ESN","AFR",-14.8569174552,3.4880242702659,-14.8569174552,3.4880242702659
"1840","HG03112",-0.0167357049295974,0.0291535971915087,0.0127075772180718,-0.00426814725120228,-0.000504829637604962,0.0151903479335461,-0.0212925963374574,"ESN","AFR",-14.7834831479287,3.6050773298872,-14.7834831479287,3.6050773298872
"1841","HG03114",-0.0164992821917479,0.0319758179276637,0.0081266859545833,-0.0102828255346289,0.013464225587383,0.000358933711246284,-0.0155614780116532,"ESN","AFR",-16.2172325536814,2.27839951373933,-16.2172325536814,2.27839951373933
"1842","HG03115",-0.0165671200158147,0.0332894474694166,0.00652227976474439,-0.00683081862272933,0.0108979711475677,0.00249961669501313,-0.0162786653119185,"ESN","AFR",-16.9211891201066,1.98896187709766,-16.9211891201066,1.98896187709766
"1843","HG03117",-0.0164484885683723,0.0306675261949877,0.0116680348994873,-0.00317080305426256,0.00565262583682465,0.00207294272207771,0.0200367459780064,"ESN","AFR",-15.674311808666,3.39097280038014,-15.674311808666,3.39097280038014
"1844","HG03118",-0.0164794846136036,0.0311656959331824,0.00903651533963716,-0.00648895717326177,0.0114818426158944,0.0245280646450164,0.00833099713631523,"ESN","AFR",-15.9062143433993,2.71799979368851,-15.9062143433993,2.71799979368851
"1845","HG03120",-0.0162917302549377,0.0318296158856245,0.010382476854785,-0.00668939807095442,0.00552682310372384,0.0329017448603891,0.00361019779818678,"ESN","AFR",-16.3178271601431,3.05599618681348,-16.3178271601431,3.05599618681348
"1846","HG03121",-0.0164377987023727,0.0313631997257059,0.0074219739919191,-0.00628291938473435,0.0109397947685579,-0.0166740173116754,0.000167909400138769,"ESN","AFR",-15.9944306500358,2.22311124666465,-15.9944306500358,2.22311124666465
"1847","HG03123",-0.0168498501618145,0.0310827108423842,0.0100112059033535,-0.00568597997113192,0.00892032643606607,-0.0134073455338364,0.00945146955876908,"ESN","AFR",-15.6255480247784,2.7229954856191,-15.6255480247784,2.7229954856191
"1848","HG03124",-0.0162043453934838,0.0333196362250504,0.0134025465455355,-0.0088903195659823,0.00800501730739033,0.00870046343516962,0.00878941260728893,"ESN","AFR",-17.0332104968162,3.70150030876252,-17.0332104968162,3.70150030876252
"1849","HG03126",-0.01655148174544,0.0313238063155391,0.00576278937005191,-0.00839937502641265,0.00348279545520205,0.0129203412429464,-0.0129327531507514,"ESN","AFR",-15.8702077337259,1.62156991534562,-15.8702077337259,1.62156991534562
"1850","HG03127",-0.0164696377561963,0.0315604276573291,0.00504726918604697,-0.00387115204833212,0.00705629750411079,0.00997832147683882,-0.00181724393534227,"ESN","AFR",-16.1545408655709,1.7479421622149,-16.1545408655709,1.7479421622149
"1851","HG03129",-0.0163837438393229,0.0333906709206361,0.0119169715065091,-0.0108194643007184,0.00295730244457853,0.0168963156076709,-0.0121973297680019,"ESN","AFR",-16.9642358282203,3.20475726397825,-16.9642358282203,3.20475726397825
"1852","HG03130",-0.0165086815599435,0.0296417968713671,0.0142039726358583,-0.00706616558459902,0.00162378473507689,0.0204085645612438,0.00921760625624944,"ESN","AFR",-15.0724748170181,3.91031847526834,-15.0724748170181,3.91031847526834
"1853","HG03132",-0.0164190965906544,0.0321064960077103,0.00893618729335998,-0.00491880511754967,0.0122622831763114,-0.00869721052762466,0.00215738826595165,"ESN","AFR",-16.367567980067,2.59957553611221,-16.367567980067,2.59957553611221
"1854","HG03133",-0.0164183860420128,0.0332742348371885,0.00470966945906488,-0.00928610212603891,0.0139444222106023,-0.0131303596137511,-0.00366810090361998,"ESN","AFR",-16.9523784294641,1.4939043826211,-16.9523784294641,1.4939043826211
"1855","HG03135",-0.0164418934909026,0.0292939253892428,0.0110278585453158,-0.00658837041013303,0.00557426932803361,0.00948214496259785,0.0141981765218626,"ESN","AFR",-14.9546798003315,3.16735181086456,-14.9546798003315,3.16735181086456
"1856","HG03136",-0.016625551518048,0.0331709392639603,0.00976869944704624,-0.0125313344991756,0.00317173311210247,-0.0153438749636133,-0.000494335203895592,"ESN","AFR",-16.7577666878807,2.6289531472274,-16.7577666878807,2.6289531472274
"1857","HG03139",-0.0164175076384254,0.0296494608568436,0.0110541452130815,-0.00713034966058528,0.00431277045492898,0.0337065046691431,-0.00423274968591053,"ESN","AFR",-15.1628399580672,3.22089893564539,-15.1628399580672,3.22089893564539
"1858","HG03157",-0.0164051239592702,0.0341156366469506,0.012632026217688,-0.00582817034068948,0.010618371212233,0.0139192544900307,-0.0190459973331979,"ESN","AFR",-17.3973461490576,3.58529862314337,-17.3973461490576,3.58529862314337
"1859","HG03159",-0.0166904424924191,0.0309132863599878,0.00633250059859638,-0.010939237302239,0.00904702834720823,-0.0131291305545445,-0.0149076912933957,"ESN","AFR",-15.6495309909966,1.88825367122175,-15.6495309909966,1.88825367122175
"1860","HG03160",-0.0165305519516996,0.0309504306844617,0.00484141233622605,-0.00403314264848802,0.00971481485644154,0.0106929430600293,0.0248922911233545,"ESN","AFR",-15.709178577004,1.44374128297619,-15.709178577004,1.44374128297619
"1861","HG03162",-0.0164933255845584,0.0301442699644225,0.00430656747265423,-0.00675883106978063,0.0129231505870852,-0.00916986576321863,-0.0215477813685307,"ESN","AFR",-15.304245188534,1.29747818837379,-15.304245188534,1.29747818837379
"1862","HG03163",-0.0162545107488213,0.033616538281409,0.00604345367522508,-0.00795975147391064,0.0125539145047667,-0.0100832276823607,-0.0112947996796167,"ESN","AFR",-17.1764288890321,1.81399522264438,-17.1764288890321,1.81399522264438
"1863","HG03166",-0.0167511497441383,0.0336617715742807,0.00857346300109215,-0.0025704592143744,0.00747800522949911,-0.001641205466593,0.00308782453116897,"ESN","AFR",-16.9817747507645,2.37024593945003,-16.9817747507645,2.37024593945003
"1864","HG03168",-0.0164971167993791,0.0327491164051104,0.00707111245819451,-0.011661747418281,0.0112429420188286,0.0149585725330933,0.0178576831624311,"ESN","AFR",-16.7053251430384,2.21422890847023,-16.7053251430384,2.21422890847023
"1865","HG03169",-0.0163450967502842,0.0313357287050137,0.0100509024464642,-0.0080132497911386,0.00440562362617749,0.00880069763123289,-0.0098726729802411,"ESN","AFR",-15.9952080021498,2.84354497963629,-15.9952080021498,2.84354497963629
"1866","HG03172",-0.0165694072586094,0.0344166583024526,0.00646435338685985,-0.00320224857252459,0.0127512420285637,-0.0146592078974299,-0.0025652481118274,"ESN","AFR",-17.3967837358714,1.75908334555024,-17.3967837358714,1.75908334555024
"1867","HG03175",-0.0166450381779568,0.0322525513097107,0.0126025308286204,-0.00806322499425214,-0.00307449430818567,0.00805364496448756,0.00181854715823898,"ESN","AFR",-16.3451130107836,3.47705090832273,-16.3451130107836,3.47705090832273
"1868","HG03189",-0.016265191416079,0.0333109423077111,0.00987027421159808,-0.0028600679954767,0.00612788728794315,0.012718119618194,-0.000657582628900246,"ESN","AFR",-17.0197185337865,2.78394528881153,-17.0197185337865,2.78394528881153
"1869","HG03190",-0.0168036985226627,0.0306902867379809,0.0100235641074772,0.000446014105247462,0.0131755754194553,-0.0106996074066202,0.000508406981372269,"ESN","AFR",-15.4564312676829,2.76025507340146,-15.4564312676829,2.76025507340146
"1870","HG03193",-0.0165210882447978,0.0309557228828392,0.00961555478392177,1.59482481793615e-05,0.00714609176856548,0.00827955647000847,-0.00585319739125514,"ESN","AFR",-15.7713906923731,2.80403727965072,-15.7713906923731,2.80403727965072
"1871","HG03195",-0.0162811613833848,0.0342208163397901,0.0129977997765736,-0.0097644422607477,0.0143457019149818,0.011164201768915,0.0252714676121695,"ESN","AFR",-17.4300370649494,3.54571348349248,-17.4300370649494,3.54571348349248
"1872","HG03196",-0.0165721582728096,0.0327652350389215,0.0115370120440619,-0.00907089100742711,0.00923175374716168,-0.00969696292697601,-0.0175638751331342,"ESN","AFR",-16.5714371790313,3.11276517697507,-16.5714371790313,3.11276517697507
"1873","HG03198",-0.0164997134329494,0.0302585228416929,0.00888509644497538,-0.00876078428521769,0.00588012836915261,0.006117996186714,0.00723751241828743,"ESN","AFR",-15.4515129518408,2.6818518854302,-15.4515129518408,2.6818518854302
"1874","HG03199",-0.0167878525094866,0.0304302695045318,0.010387797270869,0.000404963195224065,0.0118398183717442,-0.00168553605428231,0.0143563052370344,"ESN","AFR",-15.3782826988426,2.9605742424655,-15.3782826988426,2.9605742424655
"1875","HG03202",-0.0167091482481464,0.0336060052895897,0.00943988165378671,-0.00645707507465425,0.00290220256069181,0.002763290317122,0.00888297511044987,"ESN","AFR",-16.9695129811336,2.58329062577914,-16.9695129811336,2.58329062577914
"1876","HG03209",-0.0163624544157277,0.0317100575170583,0.00862870769387625,-0.00343033672470117,0.00640920196713255,-0.000162509971438977,-0.00386416955927073,"MSL","AFR",-16.2015070147925,2.52509538942199,-16.2015070147925,2.52509538942199
"1877","HG03212",-0.0167539868611885,0.0303279007681058,0.00656915417198024,-0.00426951491688529,0.013254799685686,-0.015235027628634,0.0175110617478379,"MSL","AFR",-15.3317395856551,1.95335000384394,-15.3317395856551,1.95335000384394
"1878","HG03224",-0.0168790848992849,0.030804869651229,0.00591003901034812,-0.00261755074520296,0.00858057592238412,-0.00835890992621152,-0.00434122716298022,"MSL","AFR",-15.5176935834151,1.74506892823725,-15.5176935834151,1.74506892823725
"1879","HG03225",-0.0166101353305324,0.0305924767039065,0.00413552418333796,-0.0090572250301622,0.00984173264990012,-0.00363816634066732,0.00149011963239718,"MSL","AFR",-15.5420742102449,1.36673585430378,-15.5420742102449,1.36673585430378
"1880","HG03228",-0.0172356260378165,-0.00831891541795789,-0.0278077397303982,-0.0107399500457631,0.0249781290204899,-0.0145851273591622,0.0217804534543236,"PJL","SAS",4.49335172103664,-7.20892827599147,4.49335172103664,-7.20892827599147
"1881","HG03229",-0.0169215471483815,-0.00831504638524976,-0.0254973633924852,-0.00930926097561569,0.0258639762443346,-0.0149162748130598,0.00387554452521556,"PJL","SAS",4.39962680957068,-6.65064702068115,4.39962680957068,-6.65064702068115
"1882","HG03234",-0.0169031981270805,-0.00671892071302649,-0.0285004387412809,-0.00103157018083813,0.0291804042273779,-0.0140388832064337,0.032629454546842,"PJL","SAS",3.68562559367691,-7.67776785625866,3.68562559367691,-7.67776785625866
"1883","HG03235",-0.0169896049836961,-0.00620202238252652,-0.0287920899416173,0.00409155192260103,0.0237291314500688,-0.0145312608363514,0.0255897135142035,"PJL","SAS",3.36834979449388,-7.58222293752239,3.36834979449388,-7.58222293752239
"1884","HG03237",-0.0168606442547979,-0.00823788589257457,-0.0206959332285798,-0.0032033860397632,0.0183548508647728,0.00938309375718135,-0.0024986791349734,"PJL","SAS",4.37160116917468,-5.5220712335121,4.37160116917468,-5.5220712335121
"1885","HG03238",-0.0165150807935812,-0.00464969797654289,-0.0281842363619392,-0.00101256507658725,0.0136811132359983,0.0100924116796373,-0.00347630716243868,"PJL","SAS",2.46493481495193,-7.58660548331428,2.46493481495193,-7.58660548331428
"1886","HG03240",-0.0167828330656787,0.0331366236463941,0.00807104447437236,-0.00581561965199005,0.0084032361317447,-0.00979345637444879,-0.00437277991482303,"GWD","AFR",-16.7552041553263,2.36454983331319,-16.7552041553263,2.36454983331319
"1887","HG03241",-0.0166504396626964,0.030957125970624,0.00697758472460414,-0.00272248276955228,0.0149653960699746,-0.0037444394738997,0.0173797580283677,"GWD","AFR",-15.7223803414819,2.1480386925206,-15.7223803414819,2.1480386925206
"1888","HG03246",-0.0165485088874547,0.0304651393329051,0.00894375856425638,-0.00725982630390701,0.0139852721749648,-0.0151765964076121,-0.0192913822340715,"GWD","AFR",-15.478028045681,2.58753614699324,-15.478028045681,2.58753614699324
"1889","HG03247",-0.0165994327608083,0.0330556935719214,0.00734449968196291,-0.00884508164870805,0.0110711253887035,-0.0102217329409416,0.00275228838530372,"GWD","AFR",-16.7905476510219,2.2085597449344,-16.7905476510219,2.2085597449344
"1890","HG03258",-0.0163833488025107,0.0326267287202232,0.00471556384943457,-0.00881049872678563,0.0137794970800966,-0.0134733976601566,-0.0107983760892019,"GWD","AFR",-16.64379506503,1.51361656805778,-16.64379506503,1.51361656805778
"1891","HG03259",-0.0166241934255675,0.03206400057313,0.00990547379864601,-0.0134678618971549,0.00165763907453065,-0.012668921241343,-0.014435565849454,"GWD","AFR",-16.2834021194133,2.85628528230742,-16.2834021194133,2.85628528230742
"1892","HG03265",-0.0162240587469242,0.0310929137055486,0.0135299118974404,-0.00673455992229997,0.00795210615499574,0.00918794701352195,-0.00066127028068835,"ESN","AFR",-15.971461988112,3.89767243532994,-15.971461988112,3.89767243532994
"1893","HG03267",-0.0164362341467106,0.0320436990290679,0.00799666893494873,-0.0113960085046729,0.012251309978858,0.000543560944242655,0.00349125973328774,"ESN","AFR",-16.2993225861281,2.29862345154567,-16.2993225861281,2.29862345154567
"1894","HG03268",-0.0164049138017536,0.0316430771224571,0.00923422678520711,-0.00572541720472681,0.00608730956502407,0.0100175777033927,0.00332805913035504,"ESN","AFR",-16.1417380893815,2.66728370462346,-16.1417380893815,2.66728370462346
"1895","HG03270",-0.016454916701694,0.0302699822894917,0.0104959567235918,-0.00423947360488039,0.0064361188682026,0.0234481824885575,-0.0162911857536474,"ESN","AFR",-15.3839465848346,2.89937315606404,-15.3839465848346,2.89937315606404
"1896","HG03271",-0.0163633008100027,0.0334180235379062,0.00925974599012362,-0.00375484330241099,0.011221138851212,0.00808467810461427,0.000943823306736443,"ESN","AFR",-16.9675739202155,2.49542193054335,-16.9675739202155,2.49542193054335
"1897","HG03279",-0.016610808758456,0.0302599961411296,0.010301121785158,-0.00712006953422806,-0.000192595635084326,0.0304236347807616,-0.000365809008663049,"ESN","AFR",-15.3903440565912,2.979868474166,-15.3903440565912,2.979868474166
"1898","HG03280",-0.0168808894783992,0.0324366850381702,0.00908105500460167,-0.00720357019790246,0.00904653381458132,0.0199623285743909,-0.00671773681015774,"ESN","AFR",-16.268718748018,2.41344597567689,-16.268718748018,2.41344597567689
"1899","HG03291",-0.0167325286656891,0.029492635279014,0.012965605394516,-0.00317183273074385,0.00353132777885399,0.00333207614557359,0.0135825110868404,"ESN","AFR",-14.9465613027804,3.65163316284072,-14.9465613027804,3.65163316284072
"1900","HG03294",-0.016479123290255,0.0309292302870538,0.0102790380081179,-0.00799336074836874,0.0114583729003297,-0.0027880043861083,-0.00584759945095569,"ESN","AFR",-15.7342715305912,2.92114521370414,-15.7342715305912,2.92114521370414
"1901","HG03295",-0.0163876517337043,0.0315313930335487,0.0105103539277083,-0.014356937864868,0.00382681819806377,0.0115626281898765,-0.00523107818750721,"ESN","AFR",-15.960080022895,2.70265140949142,-15.960080022895,2.70265140949142
"1902","HG03297",-0.0165316099654658,0.0329351342695306,0.0106767659967511,-0.0122346740840356,0.00684219616046142,-0.0146659968368722,-0.00916023343709654,"ESN","AFR",-16.7592809817934,3.07823315854043,-16.7592809817934,3.07823315854043
"1903","HG03298",-0.016441468874589,0.0315516755259675,0.00571690905571105,-0.00612667347407431,0.0115050012003959,-0.00435770824253,-0.0131346498485166,"ESN","AFR",-16.0872577242075,1.78120323375512,-16.0872577242075,1.78120323375512
"1904","HG03300",-0.0165106836968549,0.0295996539367845,0.00940555861928174,-0.00683256769411133,0.00155419125847202,0.0108362211405993,-0.0131887631940427,"ESN","AFR",-15.1163569019819,2.80375626074175,-15.1163569019819,2.80375626074175
"1905","HG03301",-0.0166276979044383,0.0329993853066894,0.00888277365897733,-0.00944190911450268,0.00912646815359563,-0.00730879511469916,-0.0113512237218842,"ESN","AFR",-16.7546535481411,2.61627137707201,-16.7546535481411,2.61627137707201
"1906","HG03303",-0.0164107982263319,0.0329981164023784,0.00995493526600003,-0.0092902915517201,0.00809581640178888,0.015197886972561,-0.0172207535284215,"ESN","AFR",-16.8139487021677,2.8383375297444,-16.8139487021677,2.8383375297444
"1907","HG03304",-0.016525343469532,0.0309126083927054,0.0131780162051392,-0.00740511513124816,0.00420489989116598,0.00703334011863757,0.00364501748743946,"ESN","AFR",-15.7357118555717,3.70663148029918,-15.7357118555717,3.70663148029918
"1908","HG03311",-0.0165682206650271,0.0317601836773829,0.00361122132504711,-0.00143687336843423,0.00516805107963618,0.0112355391710187,0.0140556491874341,"ESN","AFR",-16.1673743967323,1.24167654211125,-16.1673743967323,1.24167654211125
"1909","HG03313",-0.0166764946121849,0.0326287016397712,0.0117565095614456,-0.0022978489190054,0.00311708226400132,0.0215294300303659,0.0222274508435388,"ESN","AFR",-16.5165712660702,3.25615059965817,-16.5165712660702,3.25615059965817
"1910","HG03342",-0.0161671048670065,0.0316806702265709,0.0121563801424904,-0.00450362309816187,0.00507373264660861,0.0311018506884899,0.00217578651701741,"ESN","AFR",-16.2635829803441,3.45518799350587,-16.2635829803441,3.45518799350587
"1911","HG03343",-0.0166781892078596,0.0318129926158743,0.00533687274358777,-0.00834136226944424,0.013985811184903,-0.00863850477369143,-0.0132412440084174,"ESN","AFR",-16.0941108088648,1.60791980051265,-16.0941108088648,1.60791980051265
"1912","HG03351",-0.0164522653276482,0.0309588389349074,0.00765153579033521,-0.0101011047241804,0.0065976487224654,0.0127662655114733,-0.016760349178106,"ESN","AFR",-15.7772722929588,2.25933453969155,-15.7772722929588,2.25933453969155
"1913","HG03352",-0.0164911974159989,0.0330326302701137,0.00833957198454869,-0.00476630689919548,0.00974382081596448,0.017554156243295,-0.00481553456050611,"ESN","AFR",-16.8208514276387,2.46264018908185,-16.8208514276387,2.46264018908185
"1914","HG03354",-0.0165363553763203,0.0314997163906417,0.00860538577031978,-0.00252263442063063,0.00574414781108031,0.0367256952971913,-0.00140160917482065,"ESN","AFR",-16.0332896685714,2.52044505992765,-16.0332896685714,2.52044505992765
"1915","HG03363",-0.0164187992820751,0.0318697678945408,0.0102403016769491,-0.00478912426725415,0.0124204602186887,-0.0124754006791415,-0.00294042319044005,"ESN","AFR",-16.2714108293543,3.00229608314411,-16.2714108293543,3.00229608314411
"1916","HG03366",-0.0164027685223137,0.0306518040914523,0.00924083560851344,-0.00669003413548661,0.00264333954875344,0.0177292773990925,-0.0149837053256722,"ESN","AFR",-15.646010397794,2.66413585769641,-15.646010397794,2.66413585769641
"1917","HG03367",-0.0165858457750847,0.0325989974517961,0.00741605602808548,-0.00833742256336431,0.00501737243964531,-0.0128254790373085,-0.00841982663841039,"ESN","AFR",-16.5016251792646,2.05088449191329,-16.5016251792646,2.05088449191329
"1918","HG03369",-0.0165043731525782,0.0326174978536218,0.00744399604314445,-0.00160924260881765,0.00418190442718764,0.00088292387493513,0.0126933454993422,"ESN","AFR",-16.5927104036903,2.16720318697079,-16.5927104036903,2.16720318697079
"1919","HG03370",-0.016333437665923,0.0327637693241289,0.00478332199459004,-0.00759222224059761,0.0104144442481735,-0.0136942034677829,0.0098866871539242,"ESN","AFR",-16.6677425313445,1.36307934962249,-16.6677425313445,1.36307934962249
"1920","HG03372",-0.01695593105076,0.03189275222068,0.0136252501940757,-0.00203507888783014,0.00118660192049931,0.0107203674920721,-0.0069186806452591,"ESN","AFR",-16.0764501626869,3.81146013115751,-16.0764501626869,3.81146013115751
"1921","HG03376",-0.0168981175030454,0.0303551398743392,0.005771058080965,-0.00618199936901501,0.0118904194027414,-0.0129758949994325,-0.00615842089271702,"MSL","AFR",-15.3021888609454,1.76970358977899,-15.3021888609454,1.76970358977899
"1922","HG03378",-0.0164971490713584,0.0312448245006531,0.0084104369766588,-0.0094316029399994,0.00945476371880632,-0.0138074011693674,0.00151785441043611,"MSL","AFR",-15.8697351656239,2.38396987676993,-15.8697351656239,2.38396987676993
"1923","HG03380",-0.0166094431752464,0.031242917873075,0.00847965997036596,-0.00452653760251194,0.00426726610998457,0.00846413260102388,0.00834564391766254,"MSL","AFR",-15.8700228156061,2.4700187053957,-15.8700228156061,2.4700187053957
"1924","HG03382",-0.0164104227247365,0.0295540963230764,0.0091192613418153,-0.00468409642398144,0.0108143848609032,-0.0102693363265293,-0.00457906715791723,"MSL","AFR",-15.1078088827771,2.70481836777951,-15.1078088827771,2.70481836777951
"1925","HG03385",-0.0165707532965573,0.0307895587777323,0.00525904989714461,-0.0072313108038544,0.00820130736693682,-0.0122590746195284,-0.015465471548618,"MSL","AFR",-15.6807562591735,1.7113282969227,-15.6807562591735,1.7113282969227
"1926","HG03388",-0.0166217300384946,0.0320494104145859,0.00786632910997124,-0.00577128042896248,0.00418104864369864,-0.00295674910796319,0.0049114078015394,"MSL","AFR",-16.3031229211033,2.37618494465159,-16.3031229211033,2.37618494465159
"1927","HG03391",-0.0163681146708707,0.0294265543560226,0.00844580016140325,-0.00619300280526425,0.00872959895078408,-0.0074151301206294,0.0156343738228919,"MSL","AFR",-15.0522291271306,2.50628844630389,-15.0522291271306,2.50628844630389
"1928","HG03394",-0.0169050997875866,0.0298521763000212,0.00761191407057235,-0.0100782078047163,0.00773934858101755,-0.0129279456871017,-0.00376769768466556,"MSL","AFR",-15.0531793005879,2.26455717748498,-15.0531793005879,2.26455717748498
"1929","HG03397",-0.0169304034417345,0.0298995216303356,0.00415643679334853,-0.011809255839415,0.00441688393694504,-0.01504412855686,-0.017093216114152,"MSL","AFR",-15.0884153962077,1.39461538408119,-15.0884153962077,1.39461538408119
"1930","HG03401",-0.0167132178931673,0.031644902577972,0.00755982543570122,-0.0104386138339864,0.00747473883899529,-0.0147603060142594,-0.00140451547593355,"MSL","AFR",-16.0183682245892,2.21493969743357,-16.0183682245892,2.21493969743357
"1931","HG03410",-0.0169342931820984,0.0309425043399536,0.00399079180636851,-0.00533371353078393,0.00914891042576656,-0.014637230471948,-0.00385461109285339,"MSL","AFR",-15.5815506469075,1.27420472813915,-15.5815506469075,1.27420472813915
"1932","HG03419",-0.0164515243807384,0.0298449372534314,0.00764697493270527,-0.00534156872056701,0.00718809377590223,0.0126616875231171,0.0150563565467857,"MSL","AFR",-15.2908049446455,2.42429231851119,-15.2908049446455,2.42429231851119
"1933","HG03428",-0.0166549663882252,0.0311889372449297,0.00668816102082135,-0.0105075559353935,0.010074356491217,-0.00911982997636812,-0.0229373889921306,"MSL","AFR",-15.8227647369921,2.03418288117036,-15.8227647369921,2.03418288117036
"1934","HG03432",-0.0168106521233332,0.0308717243428386,0.00632562289455545,-0.00549936535425758,0.0109854760334082,-0.0146513726431283,-0.0156326149061452,"MSL","AFR",-15.5738066264653,1.86029781706348,-15.5738066264653,1.86029781706348
